id,lnval,v_out_b,ber_y2k,lnC_raw_zero,lnL,ost,pcwork,ums03,mkost_vh,branche1,branche2,branche3,branche4,branche5,branche6,branche7,branche8,branche9,branche10,branche11,branche12,branche13,branche14
1160,3.6841056,0,1,-999,4.4792809,0,75,19496.676,.80000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1161,4.8371754,0,0,3.8851106,3.0480826,0,17,12474.426,.44999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1162,4.6056509,1,1,5.4318762,4.3606911,0,24,5542.0073,.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1163,4.2969356,0,0,-999,4.6893387,0,20,21264.613,.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,4.5525236,0,1,2.3560872,1.8655801,0,10,1380.012,.34999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,3.942142,0,1,7.7068195,7.0910416,0,22,128571.76,.60000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1166,-999,1,1,3.563539,2.6532693,0,100,-999,.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1167,4.3414259,0,1,11.320964,5.7270923,0,40,165915.86,.30000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1168,-999,0,0,-999,7.0830855,0,60,-999,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1169,4.9590602,0,0,9.4490786,5.8585496,0,30,51052.797,.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1170,3.3677597,0,0,5.5403595,4.8152719,0,75,8172.853,.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1171,5.4447017,1,0,5.2562671,2.671623,0,5,8381.7061,.40000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1172,4.2621813,0,0,8.9227991,7.3525934,0,25,362043.63,.60000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,-999,0,1,5.9204259,6.2358871,0,12,-999,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1174,4.2885008,0,-999,6.4420805,5.3646388,0,90,18952.902,.029999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1175,4.4796762,1,0,0,1.4391518,0,100,617.09796,.050000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1176,-999,0,0,-999,5.7561879,0,75,-999,.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1177,-999,1,1,5.250464,4.0451326,0,90,-999,.69999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1178,3.4034185,0,0,4.1687455,2.0930505,0,0,528.25806,.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1179,3.4795489,1,0,1.1827337,2.6898425,0,13,471.3468,.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1180,4.949636,0,1,6.8933268,5.8026013,0,35,89299.375,.64999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1181,-999,1,1,9.1089821,7.0161648,0,70,992875.88,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1182,4.0671368,0,0,4.55302,3.4034908,0,100,749.90479,.079999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1183,7.0506039,1,0,1.8611896,1.2319841,1,100,4782.9209,.0099999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1184,6.4271722,1,1,4.1897292,3.1863005,0,80,24826.068,.0099999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1185,-999,1,0,-999,4.5267162,1,25,-999,.050000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1186,4.6673965,0,-999,7.8651762,5.9051728,0,20,61735.758,.31999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1187,4.6657491,1,0,8.6856413,5.3800859,1,40,35368.664,.69999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1188,4.353055,1,0,5.6292996,4.0576239,0,20,15894.349,.60000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,3.4840269,1,1,5.6043229,4.1244688,1,15,5455.3726,.60000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1190,-999,0,1,-999,5.2484789,0,10,-999,.30000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,4.3018517,0,0,7.4825969,3.5999687,0,40,14787.651,.30000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1192,4.1372619,0,0,0,2.7513161,1,24,985.75171,.47999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1193,4.3364944,0,1,8.6888247,6.6154809,0,20,93610.727,.34999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1194,4.3438845,0,-999,-999,6.705842,0,45,53523.125,.40000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1195,3.9326708,1,1,2.2426412,2.5247781,0,10,667.43964,.18000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1196,4.1629801,0,-999,5.6170096,4.7981081,1,20,11664.294,.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1197,-999,1,1,-999,2.0095987,1,25,-999,.33000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1198,4.2135777,0,1,0,5.7403846,0,50,103677.27,.60000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1199,4.4674587,0,1,7.667614,4.9154534,0,30,150477,.55000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1200,3.4862108,1,1,3.3290215,3.5149462,1,10,3269.3694,.49000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1201,6.0487728,0,1,-999,8.1974916,0,50,1989650.5,.30000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1202,-999,1,1,7.5356617,4.7360406,0,40,-999,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1203,5.0186348,1,0,2.788969,3.78438,0,15,13664.691,.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,3.9889596,0,0,6.7527122,4.2652965,0,25,14838.286,.34999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1205,4.9072576,1,0,5.7627568,2.6733127,0,33,2154.0146,.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1206,4.3460841,0,-999,-999,4.6893139,0,20,12083.99,.40000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1207,3.3367286,0,0,4.9009418,5.9293585,0,5,5634.4551,.30000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1208,-999,0,1,-999,2.8488908,1,50,5760.7432,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1209,4.6830845,0,1,0,5.7787752,0,33,100803.77,.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1210,4.3415613,0,0,5.7449245,1.791689,1,100,540.53278,.30000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1211,4.3007369,0,0,8.4330387,5.8970633,0,10,42216.352,.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1212,4.7701502,0,0,4.4421215,1.6606698,0,30,1218.0414,.30000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1213,-999,0,1,-999,4.9202991,1,30,-999,.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1214,4.3890014,1,1,9.1506205,6.797431,0,50,401128.41,.57999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,-999,0,0,-999,5.7004881,0,100,19048.65,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1216,2.9256544,1,1,2.9650247,3.9599559,0,2,928.88544,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1217,-999,0,0,6.3626795,4.2450814,0,20,-999,.60000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1218,4.4374418,0,1,8.7330151,5.023025,0,30,44000.383,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1219,-999,0,1,-999,4.0350008,0,100,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1220,3.3784266,0,1,-999,4.1084309,0,3,1243.053,.34999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,6.1152864,0,1,3.7608004,1.6962212,0,100,1468.4252,.30000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1222,-999,0,1,-999,5.6077256,0,33,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1223,3.0431852,0,1,2.2351635,1.537437,0,0,252.13148,.66000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,-999,0,0,7.7825885,5.0284438,0,80,5552.981,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,-999,1,0,6.8539467,1.3169986,1,100,321.47607,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1226,4.5575342,1,1,-999,4.0347133,1,25,14756.283,.55000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,3.8860235,0,1,3.7512896,2.9646657,1,80,1492.01,.40000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1228,-999,0,0,4.0891113,3.4636605,1,50,2473.0994,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1229,3.6064034,1,-999,5.0053854,4.610342,0,7,7620.1611,.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1230,3.0384254,0,0,5.720202,3.1424341,0,5,715.17926,.30000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1231,-999,0,0,-999,5.5784049,1,60,-999,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,-999,0,1,-999,8.5301037,1,40,487152.47,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1233,4.1681328,1,0,3.1233878,3.1857505,0,100,644.49896,.079999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1234,-999,1,0,0,3.3719664,0,100,10065.769,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1235,4.2925887,1,0,4.6072354,2.8136246,0,20,934.48401,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1236,4.2046084,0,0,4.0903034,3.9871893,0,50,16992.521,.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1237,4.7388473,1,1,8.8860712,7.0540562,0,60,105040.23,.40000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1238,-999,0,-999,-999,3.5274835,0,80,-999,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1239,4.2741671,0,-999,-999,4.2881045,0,20,11512.339,.40000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1240,4.0294466,1,1,4.1804562,4.6868839,0,15,13627.19,.55000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,5.569119,1,1,-999,4.3701253,0,10,36967.977,.44999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1242,3.9318004,1,1,4.8548803,5.2169333,0,10,32153.781,.55000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1243,3.9016321,1,1,2.9798081,3.8452561,1,20,4914.2056,.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,-999,0,1,8.6315947,5.2178864,1,80,25083.879,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1245,-999,1,1,3.9061422,2.1999867,0,25,503.75232,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1246,4.308167,0,1,7.5769348,5.8351216,1,50,131175.17,.64999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,3.4558995,1,0,0,3.4311104,0,25,3639.7471,.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1248,4.7075391,0,0,5.6988244,4.3400946,1,80,10478.866,.34999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1249,-999,0,1,-999,5.3762841,1,100,12541.5,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1250,4.4609556,1,1,5.2877431,1.5904498,1,10,812.2926,.37,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1251,5.7616515,1,1,0,3.6064532,0,100,10347.194,.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1252,4.457974,0,1,2.5764613,2.3817983,0,10,.000052407959,.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1253,4.4224019,1,1,3.0341098,2.0107141,0,20,544.05878,.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1254,-999,0,1,-999,4.0880356,0,100,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1255,4.250371,1,1,6.6465144,2.7761302,0,40,4842.5229,.60000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1256,-999,0,0,-999,3.4944754,0,80,-999,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1257,-999,0,1,-999,4.4662447,0,60,-999,.30000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1258,4.0901065,0,0,7.0183353,5.4765525,0,20,55386.938,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,7.947207,0,1,6.9776616,6.1204391,0,95,1802678.1,.0099999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1260,3.7561879,0,0,3.8811436,4.9238005,0,77,14692.021,.40000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1261,3.8279502,0,0,4.3504534,1.8698826,1,20,792.9046,.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,4.2183924,0,0,-999,5.2117891,0,50,15558.041,.30000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1263,5.2216759,1,1,4.7020912,3.6016266,0,66,13102.768,.60000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1264,-999,0,0,-999,6.4191709,0,90,-999,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1265,4.1354299,1,1,3.7414784,2.5505269,1,1,999.90753,.30000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1266,4.3004303,0,1,6.0345345,5.4030595,0,40,59173.969,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1267,-999,0,0,-999,5.54563,0,60,-999,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1268,-999,0,0,-999,5.8387566,1,30,196438.84,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1269,4.5086746,0,1,5.7688274,6.0964389,0,85,36320.602,.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1270,4.7703962,0,0,4.82477,2.8608456,0,90,880.47888,.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1271,4.5635753,0,0,2.3880596,1.8035578,1,0,391.86938,.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1272,3.3135929,1,0,1.8384787,3.5324879,1,30,363.20279,.30000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1273,4.2944736,0,0,5.3371434,3.4795668,0,20,1576.8715,.079999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,-999,0,1,10.743699,6.7406669,0,10,349266.09,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1275,3.7453773,0,0,2.0743344,3.4232676,0,60,483.76154,.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1276,4.2059708,0,1,3.7115746,3.3554432,0,20,4386.9951,.40000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1277,-999,1,0,-999,3.8292134,0,50,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1278,4.3835454,0,-999,5.3151345,2.0251877,1,93,1080.2631,.44999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1279,-999,0,0,-999,4.0629277,1,8,-999,.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,-999,1,-999,-999,5.2753901,0,15,5377.1411,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1281,4.7890754,0,1,5.3066144,7.0047603,0,15,76791.453,.30000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1282,4.1095157,1,0,6.6640892,2.6721082,0,40,981.9903,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1283,3.336797,0,0,-999,6.0269179,0,75,41378.5,.80000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1284,-999,0,1,3.4370244,4.9108872,0,70,-999,.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1285,-999,0,0,7.8408303,5.9830356,0,50,-999,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1286,4.5954804,0,1,-999,5.3447614,0,30,28035.74,.44999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1287,4.1890645,0,1,4.2647014,4.7353735,0,60,12168.063,.34999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1288,4.6759477,0,0,-999,4.0503058,0,40,82865.648,.44999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1289,-999,0,-999,-999,5.006568,1,100,5303.1797,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1290,-999,0,1,8.0727816,5.3588519,0,20,27598.252,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1291,-999,1,0,-999,2.4301698,0,25,266.48419,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1292,-999,1,0,0,1.2087183,0,100,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1293,4.5581484,1,1,6.0909424,4.5700169,0,33,31154.859,.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1294,-999,0,0,-999,3.5213633,0,0,-999,.15000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1295,-999,0,0,-999,2.5392945,0,100,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1296,3.5419903,0,0,5.6579113,6.1777406,0,3,38483.387,.41999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1297,5.1572461,0,1,8.4170084,5.6397357,0,80,78696.906,.050000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1298,-999,0,0,0,2.4230599,0,2,1882.3834,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1299,-999,0,0,-999,3.9269454,0,80,11273.935,-999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1300,-999,0,0,9.0758429,7.4925952,1,50,-999,.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1301,-999,1,0,-999,4.0612292,0,20,10668.896,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1302,3.4006021,0,0,4.1534538,3.6755471,0,10,6447.9707,.60000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1303,3.5796795,1,1,3.5346401,5.5038767,1,4,3083.7324,.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1304,3.5028448,0,0,0,1.7180773,1,20,573.51868,.60000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1305,3.7262352,1,0,4.6898913,3.3222692,0,70,1497.5076,.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1306,5.0633535,1,1,0,5.0709515,0,20,15252.449,.47999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,-999,1,0,5.8088846,2.6233981,0,10,-999,.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1308,-999,0,1,-999,6.8252687,0,100,81301.422,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1309,-999,0,1,-999,2.87309,0,1,-999,.60000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1310,4.3515687,0,0,2.7594643,1.8559412,1,33,962.07251,.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1311,-999,0,0,-999,5.7740684,0,80,96311.602,-999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1312,4.4289684,0,0,4.7614245,3.4276011,0,80,2917.9153,.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1313,4.6178737,0,0,4.6584339,2.8691807,0,90,4125.5068,.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1314,6.1537261,1,1,1.5053451,1.9870851,1,100,3062.6145,.15000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1315,-999,0,0,-999,8.3246632,0,40,3288902.3,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1316,-999,0,1,-999,7.8583112,0,60,308968.78,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1317,4.4717851,1,0,0,4.4947047,0,10,5281.7554,.30000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1318,5.1404533,1,0,4.4321332,5.3304472,0,20,14685.462,.30000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1319,-999,1,1,-999,5.3353958,0,100,-999,.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1320,-999,0,0,6.4251838,4.3184791,0,80,4415.2378,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,5.0241013,0,1,10.13002,5.9117599,0,70,72876.219,.60000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1322,-999,1,1,-999,4.6002121,0,100,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1323,3.5616677,1,0,4.3824039,3.5830779,0,100,1137.7592,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1324,-999,0,-999,8.1069431,6.8418469,0,25,187554.05,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1325,3.3647721,0,0,3.6384115,2.3274655,0,30,1048.0703,.60000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1326,5.1607203,0,1,9.5769138,5.8470082,0,30,214650.94,.60000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1327,4.1008797,0,0,2.2314322,2.4206665,1,20,2650.8364,.30000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1328,3.6096251,0,0,.82625711,1.1781332,0,20,150.63394,.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1329,-999,0,0,-999,9.2760038,0,10,11967820,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1330,4.1239586,0,0,5.96281,5.4348865,1,15,24940.898,.34999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1331,-999,0,0,7.1058803,3.2373972,0,25,1267.538,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1332,4.2525826,1,0,3.2148135,2.0920632,1,20,460.02307,.30000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,-999,1,1,-999,4.6936784,1,1,1127.6509,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1334,-999,1,1,-999,4.1222715,0,80,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1335,-999,0,1,-999,4.9906693,1,30,-999,.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1336,5.6078582,0,1,7.3634505,4.6841021,0,98,54115.477,.30000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1337,-999,0,0,3.9630375,1.0887545,0,33,616.07062,-999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1338,4.3395467,1,0,1.3145015,0,0,100,101.65208,.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1339,4.9689193,1,1,6.6306682,4.1404767,0,75,6888.8999,.40000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1340,-999,0,1,-999,3.6577344,0,25,-999,.30000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1341,3.7968488,0,0,1.8688037,1.6940309,0,1,376.26971,.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1342,-999,1,0,-999,2.4143481,0,80,-999,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1343,4.6690836,0,0,6.1514449,5.0131125,0,70,25351.789,.30000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1344,-999,0,1,-999,3.9283979,1,30,-999,.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1345,3.9471467,0,0,6.8664451,3.9298186,0,30,3163.0139,.40000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1346,4.4394722,0,0,7.1514297,6.5965824,0,50,111925.58,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1347,-999,1,0,6.7262964,2.0477922,1,80,6585.665,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1348,4.0818729,1,0,2.8310671,2.3676453,0,30,793.26331,.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,5.0301285,1,1,2.2499905,2.1053135,0,0,924.8158,.28,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1350,4.2978139,1,1,6.0014606,4.92875,0,30,28070.746,.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1351,-999,0,1,-999,4.3166256,0,70,10922.355,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1352,3.7672477,0,0,8.0371532,6.7490454,0,95,20585.965,.0099999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1353,-999,0,1,-999,4.8199315,0,30,291889.13,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1354,5.3671179,0,0,4.3235178,1.5904891,0,100,1747.7671,.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1355,4.4967246,1,1,0,2.5756903,0,50,2017.9001,.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1356,-999,0,0,-999,4.3567624,1,30,47685.621,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1357,4.1683536,0,-999,3.0714288,2.9288011,0,90,1612.7313,.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1358,-999,0,0,0,3.182184,1,1,-999,.25999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,-999,0,0,-999,6.7621722,0,50,54008.039,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1360,4.146368,0,1,7.8163209,5.589292,0,40,13006.686,.44999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1361,-999,0,-999,-999,3.3538127,1,50,-999,-999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1362,-999,0,0,5.6084065,2.0190771,1,100,-999,.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1363,5.0083923,1,1,3.6271307,2.9666474,0,0,3336.8845,.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1364,3.8694465,0,1,3.9391775,5.7503033,0,20,17557.936,.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,3.57059,1,1,4.4971552,3.0925021,0,20,9504.2578,.60000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1366,4.608634,1,1,4.558639,2.2254488,0,75,3074.23,.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1367,3.8929949,0,1,5.1987467,3.9302988,0,15,14105.939,.40000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1368,-999,0,0,-999,7.6198997,0,100,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1369,3.7344699,1,1,5.4138412,5.0452657,0,70,36686.34,.80000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1370,-999,0,1,-999,5.9175081,0,30,70742.344,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1371,3.8925869,1,1,6.7001238,4.0297418,1,70,4614.9209,.43000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1372,-999,1,0,6.3255301,4.5104308,0,50,-999,.079999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1373,-999,0,0,-999,7.9777632,0,100,954820.38,-999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1374,3.9654865,0,0,0,1.3091646,0,100,247.55884,.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1375,3.4540899,0,1,7.957006,5.2711768,1,10,41040.246,.73000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1376,4.0253539,1,-999,6.6188178,5.4947343,0,7,8870.4004,.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1377,4.3350945,1,-999,1.8241408,1.5557513,0,70,695.55609,.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,3.6888185,0,1,4.3532805,4.0300846,0,20,4528.7603,.41999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
